objectid,type,pol_type,iso_ter,iso_sov,romnam,maplabel,Shape__Area,Shape__Length,total_country_area_km2,2025_Unclassified,2025_Potential,2025_Likely,2018_Unclassified,2018_Potential,2018_Likely,ch_Removal,ch_Downgrade,ch_NoChange,ch_Upgrade,ch_Addition
358,Land,State,NPL,NPL,Nepal,Nepal,1.91101E+11,3678915.37,147721.2198,0.595510452,0.146522037,0.257967511,0.61014052,0.196984099,0.192875381,0.00692367,0.000411497,0.923940325,0.04717077,0.021553738
359,EEZ,200NM,NRU,NRU,Not Applicable,Not Applicable,3.11638E+11,2120404.409,308948.0002,0.999894885,2.48814465616578e-05,8.02338790233259e-05,0.999894887,2.76460268159577e-05,7.74671501846101e-05,1.93553807872631e-05,NA,0.999961287,NA,1.93575293716792e-05
360,Land,State,NRU,NRU,Nauru,Nauru,22252040.17,17707.76238,17.09521911,0.650000169,NA,0.349999831,0.600000029,0.050000079,0.349999892,0.150000102,NA,0.699999857,0.050000079,0.099999962
361,EEZ,200NM,COK,NZL,Not Applicable,Not Applicable,2.14222E+12,7788905.282,1968635.038,0.752262195,0.214989835,0.03274797,0.965880482,0.000185258,0.033934261,0.000189743,0.001171798,0.784828288,2.1415491069638e-06,0.21380803
362,Land,Territory,COK,NZL,Cook Islands,Cook Islands (NZ),295714117.2,457353.0898,194.7672431,NA,0.15605663,0.84394337,0.270835354,NA,0.729164646,NA,0.028684062,0.700480585,NA,0.270835354
363,EEZ,200NM,NIU,NZL,Not Applicable,Not Applicable,3.60297E+11,2265170.784,318234.282,0.99838993,0.001421868,0.000188202,0.99969249,7.61202026507113e-05,0.00023139,0.000106682,7.62855184559658e-06,0.998476448,NA,0.001409241
364,Land,Territory,NIU,NZL,Niue,Niue (NZ),300143370,70300.6281,257.2953292,0.679291502,0.176079169,0.144629329,0.66356108,NA,0.33643892,0.04088555,0.176079169,0.757880152,NA,0.025155129
365,EEZ,200NM,NZL,NZL,Not Applicable,Not Applicable,7.86131E+12,46640541.5,4100770.906,0.870911219,0.019131076,0.109957706,0.992375052,0.000629015,0.006995933,0.000432819,1.31731889773579e-05,0.877503665,0.000153691,0.121896652
366,Land,State,NZL,NZL,New Zealand,New Zealand,4.88384E+11,22295384.05,269663.0809,0.672102986,0.049772104,0.27812491,0.787322067,0.006392362,0.206285571,0.018992254,0.002172229,0.841600281,0.003023903,0.134211334
367,EEZ,200NM,TKL,NZL,Not Applicable,Not Applicable,3.30214E+11,2435269.81,320360.7795,0.880894878,0.000150295,0.118954827,0.880697041,0.000197693,0.119105266,0.000477431,NA,0.999242975,NA,0.000279594
368,Land,Non-Self Governing Territory,TKL,NZL,Tokelau,Tokelau (NZ),214454921.2,139749.0387,209.3556855,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA
369,EEZ,200NM,OMN,OMN,Not Applicable,Not Applicable,6.27248E+11,6292756.234,556101.9935,0.815463948,0.008557229,0.175978823,0.991403405,0.001923238,0.006673357,0.000164263,4.51933904946381e-05,0.821812969,0.001873854,0.17610372
370,Land,State,OMN,OMN,Oman,Oman,3.55309E+11,4908724.858,309433.1316,0.884853329,0.000495325,0.114651346,0.887395104,0.078210779,0.034394117,0.015462193,3.04444458263343e-05,0.8886334,0.077869995,0.018003967
371,EEZ,200NM,PAK,PAK,Not Applicable,Not Applicable,2.68291E+11,6658329.741,224335.235,0.606166972,0.003416767,0.39041626,0.983928096,0.005398221,0.010673684,0.002757665,0.00073658,0.613051992,0.002934974,0.380518789
372,Land,State,PAK,PAK,Pakistan,Pakistan,1.04989E+12,12327574.65,792226.2719,0.938220944,0.003355582,0.058423474,0.947019741,0.003823174,0.049157085,0.00318371,0.000312646,0.980882279,0.003638859,0.011982506
373,EEZ,200NM,PAN,PAN,Not Applicable,Not Applicable,3.40942E+11,9625182.637,331386.3864,0.97096107,0.001552795,0.027486135,0.960515736,0.007020548,0.032463716,0.013435027,0.000143031,0.983386244,4.60051527952024e-05,0.002989692
374,Land,State,PAN,PAN,Panama,Panama,76857415043,7842185.313,74525.67795,0.363174475,0.059387595,0.57743793,0.581984622,0.051753696,0.366261681,0.028914732,0.001564836,0.691664092,0.030131462,0.247724879
375,EEZ,200NM,PER,PER,Not Applicable,Not Applicable,8.96356E+11,6805247.843,846137.8065,0.990040914,0.003307182,0.006651904,0.988129809,0.008840799,0.003029393,0.005639134,NA,0.990562961,6.98768591189861e-05,0.003728028
376,Land,State,PER,PER,Peru,Peru,1.34313E+12,10496486.67,1293028.907,0.252391964,0.0546735,0.692934535,0.463054183,0.334091815,0.202854002,0.020576596,0.006495649,0.443873101,0.297815839,0.231238815
377,EEZ,Joint regime,PER; ECU,PER; ECU,Not Applicable,Not Applicable,16288704918,978550.923,16021.48747,0.832264022,NA,0.167735978,0.999946731,5.32694091957056e-05,NA,NA,NA,0.832264022,5.32694091957056e-05,0.167682708
378,EEZ,200NM,PHL,PHL,Not Applicable,Not Applicable,2.09032E+12,41523718.31,1971381.471,0.927254489,0.01732318,0.055422331,0.963380221,0.001620256,0.034999523,0.004444245,0.001055466,0.95385298,7.7330820292566e-05,0.040569977
379,Land,State,PHL,PHL,Philippines,Philippines,3.11879E+11,34930045.16,295099.0879,0.327993682,0.212727032,0.459279286,0.594771944,0.088143342,0.317084715,0.028663669,0.016650857,0.604427978,0.054815565,0.29544193
380,Land,Sovereignty unsettled,PHL; CHN; TWN,PHL; CHN; TWN,Scarborough Reef,Not Applicable,12421369.2,31149.04238,9.086696443,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA
381,EEZ,200NM,PLW,PLW,Not Applicable,Not Applicable,6.27843E+11,4083578.978,614742.8626,0.974556657,0.001086148,0.024357196,0.975060103,0.000548487,0.02439141,0.000749557,NA,0.997994667,2.7732365410569e-06,0.001253003
382,Land,State,PLW,PLW,Palau,Palau,575933341.9,954198.4664,577.9167025,NA,NA,1,0.001477356,NA,0.998522644,NA,NA,0.998522644,NA,0.001477356
383,EEZ,200NM,PNG,PNG,Not Applicable,Not Applicable,2.45313E+12,32780433.3,2399530.631,0.769857603,0.108974611,0.121167786,0.973988313,0.007403431,0.018608256,0.005438654,0.001425771,0.783210653,0.000355558,0.209569364
384,Land,State,PNG,PNG,Papua New Guinea,Papua New Guinea,4.71824E+11,25667510.61,461780.469,0.07191328,0.091022142,0.837064578,0.364364278,0.557304316,0.078331406,0.008914925,0.002749016,0.169381746,0.51758839,0.301365923
385,EEZ,Joint regime,PNG; AUS,PNG; AUS,Not Applicable,Not Applicable,3845078382,450265.4316,3747.961372,0.000225164,0.950262738,0.049512099,0.930225635,NA,0.069774365,0.000225164,0.022287154,0.047262047,NA,0.930225635
386,EEZ,200NM,POL,POL,Not Applicable,Not Applicable,90515400209,4271425.354,29913.49113,0.768449003,NA,0.231550997,0.992462515,NA,0.007537485,1.67269608116399e-05,NA,0.775953033,NA,0.22403024
387,Land,State,POL,POL,Poland,Poland,8.26248E+11,8099159.877,311616.1838,0.94867115,0.013284607,0.038044242,0.981337113,0.002898291,0.015764596,0.003051046,4.3154623147192e-05,0.961178001,1.07903922698135e-05,0.035717008
388,EEZ,200NM,PRK,PRK,Not Applicable,Not Applicable,1.94299E+11,7338201.232,114255.8036,0.994772003,8.02534849618485e-05,0.005147744,0.994642976,0.000125893,0.005231131,0.000537322,NA,0.999054382,NA,0.000408296
389,Land,State,PRK,PRK,Democratic People's Republic of Korea,Democratic People's Republic of Korea,2.09858E+11,7168020.147,122448.2962,0.959711258,0.005217476,0.035071266,0.974487006,NA,0.025512994,0.001719137,NA,0.981785978,NA,0.016494885
390,EEZ,200NM,PRT,PRT,Not Applicable,Not Applicable,2.73654E+12,13980523.65,1727252.223,0.966304475,0.019066555,0.01462897,0.954051808,0.034975336,0.010972856,0.016917389,3.174835679008e-05,0.978265918,0.000120222,0.004664722
391,Land,State,PRT,PRT,Portugal,Portugal,1.55099E+11,5537519.692,91892.55026,0.774629773,0.056114315,0.169255912,0.888875251,0.031359914,0.079764835,0.005649554,0.000509548,0.849601874,0.024343993,0.119895032
392,Land,State,PRY,PRY,Paraguay,Paraguay,4.76233E+11,4047836.107,399662.776,0.515607672,0.367155531,0.117236797,0.5295406,0.380765925,0.089693475,0.077486664,0.003098303,0.809116757,0.018878683,0.091419593
393,Land,Occupied Palestinian Territory,PSE,PSE,West Bank,West Bank,8656809717,600877.7381,6237.04542,0.451255948,0.399014011,0.149730041,0.816126995,0.105837849,0.078035156,0.018230427,0.00302746,0.595524461,0.000116178,0.383101474
394,EEZ,200NM,PSE; ISR,PSE; ISR,Not Applicable,Not Applicable,1547830269,158045.7356,1111.817569,0.837628325,0.16171348,0.000658195,1,NA,NA,NA,NA,0.837628325,NA,0.162371675
395,EEZ,200NM,QAT,QAT,Not Applicable,Not Applicable,38896192213,1929865.836,31358.65782,0.867911997,NA,0.132088003,0.938091974,NA,0.061908026,0.004516169,NA,0.920787684,NA,0.074696146
396,Land,State,QAT,QAT,Qatar,Qatar,14319795299,1075118.43,11679.13102,0.963812256,NA,0.036187744,0.967205421,NA,0.032794579,0.004363303,NA,0.98788023,NA,0.007756468
397,EEZ,Overlapping claim,QAT; SAU; ARE,QAT; SAU; ARE,Not Applicable,Not Applicable,152949679.4,72976.06722,116.7658994,0.560043182,NA,0.439956818,0.980004937,NA,0.019995063,NA,NA,0.580038245,NA,0.419961755
398,EEZ,200NM,ROU,ROU,Not Applicable,Not Applicable,57698468409,1297518.527,29607.18116,0.942769707,0.000187752,0.057042541,0.954740593,NA,0.045259407,0.002721958,NA,0.982585199,NA,0.014692844
399,Land,State,ROU,ROU,Romania,Romania,4.91372E+11,4814422.068,238344.3424,0.779425679,0.134991489,0.085582832,0.957406168,0.000443513,0.04215032,0.001913906,0.00059795,0.817588624,5.12506323502624e-06,0.179894395
400,EEZ,200NM,RUS,RUS,Not Applicable,Not Applicable,1.02712E+14,758706106.6,7743441.841,0.940885326,0.001305618,0.057809056,0.970888477,0.002326617,0.026784906,0.004711394,1.13706631045037e-05,0.960524968,3.77231159438551e-05,0.034714545
401,Land,State,RUS,RUS,Russian Federation,Russian Federation,8.24949E+13,734420545.4,16862864.82,0.773628743,0.011625162,0.214746094,0.936384623,0.003167048,0.060448329,0.004376668,1.64081589569079e-05,0.826013544,0.002460831,0.167132548
402,Land,Sovereignty unsettled,xKI,RUS,Kuril Islands,Not Applicable,9928004397,1773357.468,5068.260203,0.362602811,NA,0.637397189,0.702319891,NA,0.297680109,0.00012254,NA,0.660037841,NA,0.33983962
403,Land,State,RWA,RWA,Rwanda,Rwanda,25479831006,1057545.114,25283.82689,0.221960922,0.168481591,0.609557487,0.766665996,0.113422934,0.11991107,0.008413661,0.000135157,0.339877273,0.098455172,0.553118736
404,EEZ,200NM,SAU,SAU,Not Applicable,Not Applicable,2.65136E+11,10491944.41,224459.2052,0.83005914,0.000688113,0.169252747,0.845375631,0.001448211,0.153176158,0.004975057,3.61043976818144e-05,0.974573007,0.000124283,0.020291549
405,Land,State,SAU,SAU,Saudi Arabia,Saudi Arabia,2.32038E+12,12323343.88,1916251.107,0.91033069,0.00144695,0.088222361,0.974543532,0.008676127,0.01678034,0.004417804,1.43904273996254e-05,0.919697589,0.007239571,0.068630646
406,EEZ,200NM,SDN,SDN,Not Applicable,Not Applicable,71319386710,2279630.581,62825.82155,0.785031594,NA,0.214968406,0.872587411,NA,0.127412589,0.003472124,NA,0.905499936,NA,0.091027941
407,Land,State,SDN,SDN,Sudan,Sudan,2.01466E+12,8617017.278,1843308.471,0.958929854,0.00272457,0.038345577,0.967612699,0.019497395,0.012889906,0.001425192,NA,0.972992108,0.015474664,0.010108036
408,Land,Sovereignty unsettled,xHT,SDN,Hala'ib Triangle,Not Applicable,20979970181,899452.853,17914.13574,0.835907362,0.15182503,0.012267608,0.836617704,0.152134474,0.011247821,0.002208307,0.000265392,0.994165148,0.000442503,0.00291865
409,EEZ,Overlapping claim,SDN; EGY,SDN; EGY,Not Applicable,Not Applicable,23267979046,822432.8799,19750.09648,0.580090579,NA,0.419909421,0.921893444,4.01524614116245e-05,0.078066404,0.000562853,NA,0.657031277,4.01524614116245e-05,0.342365717
410,EEZ,200NM,SEN,SEN,Not Applicable,Not Applicable,1.33173E+11,6161211.198,124473.769,0.834074024,0.056309975,0.109616001,0.890589637,0.080165506,0.029244858,0.025677915,NA,0.890650347,0.001478211,0.082193527
411,Land,State,SEN,SEN,Senegal,Senegal,2.0964E+11,7088394.931,195633.061,0.763796691,0.068779685,0.167423624,0.809209417,0.089938274,0.100852309,0.030774701,0.002251552,0.884621158,0.006165162,0.076187427
412,EEZ,Joint regime,SEN; GNB,SEN; GNB,Not Applicable,Not Applicable,66417826874,1155237.681,63450.94326,0.992140408,0.007859592,NA,0.97231134,0.02768866,NA,0.019829067,NA,0.980170933,NA,NA
413,EEZ,200NM,SGP,SGP,Not Applicable,Not Applicable,719274675.9,655675.5501,746.0570128,0.465070971,0.21191108,0.323017949,0.612836284,0.038945143,0.348218573,0.004582006,0.03665539,0.802978885,0.003436398,0.15234732
414,Land,State,SGP,SGP,Singapore,Singapore,707654809.6,486358.222,687.9239707,0.011180573,0.537888921,0.450930506,0.073293631,0.590063202,0.336643167,0.001242277,0.028571051,0.772668775,0.134162563,0.063355335
415,EEZ,200NM,SLB,SLB,Not Applicable,Not Applicable,1.66988E+12,15823831.39,1604940.243,0.820984779,0.001953088,0.177062133,0.987593309,0.001248821,0.01115787,0.000656721,1.93756716134355e-05,0.831207054,0.000851598,0.167265251
416,Land,State,SLB,SLB,Solomon Islands,Solomon Islands,29384026387,9882899.885,28149.59401,0.012580709,0.001741182,0.98567811,0.12178541,0.290195984,0.588018606,0.010089858,0.000330391,0.586216821,0.284068371,0.119294559
417,EEZ,200NM,SLE,SLE,Not Applicable,Not Applicable,1.63873E+11,3613964.876,160602.8904,0.96471306,0.005716689,0.02957025,0.956491866,0.012634887,0.030873247,0.009572201,5.27695492934576e-06,0.989071515,NA,0.001351007
418,Land,State,SLE,SLE,Sierra Leone,Sierra Leone,74519200611,3292383.074,72369.16158,0.010287717,1.17126899654736e-05,0.98970057,0.902311625,0.000957026,0.096731349,0.004995215,NA,0.097028635,0.000957026,0.897019123
419,EEZ,200NM,SLV,SLV,Not Applicable,Not Applicable,99923999813,1885213.78,95032.43288,0.989961937,0.000394092,0.00964397,0.99150055,0.001331933,0.007167517,0.001358574,0.000131312,0.995376691,0.000236237,0.002897186
420,Land,State,SLV,SLV,El Salvador,El Salvador,21765574176,1299102.736,20412.29137,0.67525515,0.178808184,0.145936666,0.345153713,0.532830701,0.122015585,0.383840514,0.006562873,0.518852178,0.037005357,0.053739078
421,Land,State,SMR,SMR,San Marino,San Marino,118090615.8,55968.40318,66.90658934,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA
422,EEZ,200NM,SOM,SOM,Not Applicable,Not Applicable,7.98643E+11,7388859.387,781060.2136,0.990956283,0.007356664,0.001687053,0.995707157,0.001995143,0.0022977,0.002425832,4.51306554019399e-05,0.989954384,0.000397947,0.007176706
423,Land,State,SOM,SOM,Somalia,Somalia,6.47331E+11,6136281.055,633491.6518,0.919180717,0.03237388,0.048445404,0.920734416,0.061781585,0.017483999,0.002581262,9.14509685554118e-05,0.964726704,0.028465621,0.004134962
424,Land,State,SRB,SRB,Serbia,Serbia,1.72601E+11,2995198.024,89186.24283,0.075074844,0.725444734,0.199480422,0.902915872,0.026165173,0.070918955,0.003873348,0.005950033,0.151902674,0.006559571,0.831714375
425,Land,State,SSD,SSD,South Sudan,South Sudan,6.43198E+11,5157735.073,628159.384,0.749334037,0.04005295,0.210613013,0.730642161,0.109820036,0.159537804,0.08286818,0.002437189,0.842804627,0.0077137,0.064176304
426,Land,Sovereignty unsettled,xIT,SSD,Ilemi Triangle,Not Applicable,3280357621,333789.0119,3183.60545,1,NA,NA,0.995719426,0.004280574,NA,0.004280574,NA,0.995719426,NA,NA
427,EEZ,200NM,STP,STP,Not Applicable,Not Applicable,1.31776E+11,1983218.394,130739.9831,0.998692498,0.000300732,0.00100677,0.998450655,0.000438017,0.001111329,0.001019833,3.26899391571727e-05,0.99814988,1.9606736900417e-05,0.00077799
428,Land,State,STP,STP,Sao Tome and Principe,Sao Tome and Principe,1009772431,266333.8374,1017.143675,0.246205634,0.00168074,0.752113626,0.233625635,0.119297374,0.647076992,0.135275755,NA,0.684901629,0.057126861,0.122695755
429,EEZ,Joint regime,STP; NGA,STP; NGA,Not Applicable,Not Applicable,34814888048,1001587.464,34578.4521,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA
430,EEZ,200NM,SUR,SUR,Not Applicable,Not Applicable,1.36598E+11,2498230.438,133218.0167,0.836251471,0.128441282,0.035307248,0.802300061,0.162399499,0.035300439,0.035688576,NA,0.962433738,0.00014052,0.001737166
431,Land,State,SUR,SUR,Suriname,Suriname,1.47857E+11,2809788.473,146001.1004,0.018793489,0.031987182,0.949219328,0.664538564,0.071812119,0.263649317,0.000600063,0.000215596,0.281645235,0.071193969,0.646345138
432,Land,State,SVK,SVK,Slovakia,Slovakia,1.12675E+11,2338091.072,49106.1518,0.913378072,0.001621462,0.085000466,0.882285855,0.000799296,0.116914849,0.043800151,0.000810732,0.942681182,NA,0.012707935
433,EEZ,200NM,SVN,SVN,Not Applicable,Not Applicable,437280906.9,131241.2145,222.9582043,NA,0.002704616,0.997295384,0.853946004,NA,0.146053996,NA,NA,0.146053996,NA,0.853946004
434,Land,State,SVN,SVN,Slovenia,Slovenia,41584378464,1533078.875,19996.49356,0.210726257,0.66558393,0.123689814,0.885215331,0.038820721,0.075963948,0.00653076,0.004218769,0.283994409,0.024236229,0.681019834
435,EEZ,200NM,SWE,SWE,Not Applicable,Not Applicable,6.09242E+11,52000886.37,157089.4709,0.890214964,NA,0.109785036,0.908296432,2.87752395734107e-05,0.091674792,0.012340898,NA,0.957236735,NA,0.030422367
436,Land,State,SWE,SWE,Sweden,Sweden,2.18131E+12,53701772.59,448830.1084,0.816846643,0.000658406,0.182494951,0.835724969,0.000783518,0.163491513,0.023982095,0.00012309,0.93297454,5.98521404538495e-05,0.042860422
437,Land,State,SWZ,SWZ,Eswatini,Eswatini,21818426866,616303.3866,17369.36983,0.918136486,0.019718465,0.062145049,0.938561637,0.008616806,0.052821557,0.003006788,NA,0.965652897,0.007908375,0.023431939
438,EEZ,200NM,SYC,SYC,Not Applicable,Not Applicable,1.37131E+12,6217667.584,1340844.486,0.878014714,0.000146761,0.121838525,0.995668129,0.001688012,0.00264386,0.000621748,3.14322606931742e-06,0.880074685,0.00102526,0.118275163
439,Land,State,SYC,SYC,Seychelles,Seychelles,501094843.5,770109.348,398.7871287,0.014785406,0.004250126,0.980964468,0.010558417,0.05341107,0.936030513,0.006338265,0.004250126,0.933889263,0.05341107,0.002111276
440,EEZ,200NM,SYR,SYR,Not Applicable,Not Applicable,15465438372,639567.3331,10243.05961,0.997958358,0.001563275,0.000478367,0.997404389,0.000407685,0.002187925,0.001915295,NA,0.996723379,NA,0.001361326
441,Land,State,SYR,SYR,Syrian Arab Republic,Syrian Arab Republic,2.79543E+11,2948959.899,187109.7135,0.882565383,0.065292643,0.052141974,0.851581555,0.060465789,0.087952656,0.04035487,0.009620059,0.939932653,0.000721375,0.009371042
442,Land,Non-Self Governing Territory,TCA,TCA,Turks and Caicos Islands,Turks and Caicos Islands (UK),1154834245,863686.9684,987.7881541,0.072496389,0.054708314,0.872795297,0.049129865,0.049891047,0.900979088,0.044293501,0.012067791,0.915468358,0.007243373,0.020926977
443,Land,State,TCD,TCD,Chad,Chad,1.38044E+12,6351703.928,1269961.26,0.784790674,0.019293122,0.195916204,0.866461296,0.093883629,0.039655074,0.008517631,0.000216879,0.834460686,0.06661655,0.090188253
444,EEZ,200NM,TGO,TGO,Not Applicable,Not Applicable,15653709835,842545.3806,15448.59656,0.983493509,0.000165143,0.016341348,0.981894801,0.003744463,0.014360736,0.004349636,NA,0.992899436,NA,0.002750928
445,Land,State,TGO,TGO,Togo,Togo,58687217625,1749226.371,57047.47677,0.773416919,0.006175854,0.220407227,0.89903692,0.029934791,0.071028289,0.004420198,0.002878051,0.838608808,0.024052744,0.130040199
446,EEZ,200NM,THA,THA,Not Applicable,Not Applicable,2.39978E+11,9738588.199,231990.2939,0.956235546,0.00124563,0.042518824,0.961521389,0.000449654,0.038028957,0.005194744,0.000703933,0.983620735,NA,0.010480588
447,EEZ,200NM,THA,THA,Thailand,Thailand,68755799016,2401324.538,66776.33412,0.982345213,0.000899451,0.016755336,0.979260252,1.26886404447209e-05,0.02072706,0.004135812,0.000671339,0.994141997,NA,0.001050851
448,Land,State,THA,THA,Thailand,Thailand,5.55874E+11,14717842.65,513237.1777,0.597480236,0.095588533,0.306931231,0.606111854,0.098585352,0.295302794,0.08927628,0.008697827,0.795920682,0.008197313,0.097907898
449,Land,State,TJK,TJK,Tadjikistan,Tadjikistan,2.32656E+11,4978573.632,142114.6839,0.718534751,0.000197312,0.281267937,0.719469515,0.000348169,0.280182316,0.004412646,9.6049757871368e-06,0.989981547,0.000248791,0.00534741
450,EEZ,200NM,TKM,TKM,Not Applicable,Not Applicable,1.02417E+11,3040644.006,61188.55377,0.770882306,NA,0.229117694,0.944584583,NA,0.055415417,0.000109143,NA,0.826079438,NA,0.17381142
451,Land,State,TKM,TKM,Turkmenistan,Turkmenistan,8.16018E+11,7063004.929,488835.1476,0.885158035,0.00116324,0.113678725,0.911094656,0.005551614,0.08335373,0.003529803,3.57458245088286e-05,0.962787617,0.004180411,0.029466423
452,EEZ,200NM,TLS,TLS,Not Applicable,Not Applicable,80281055503,2072526.551,77347.27688,0.357083283,0.526777303,0.116139414,0.977463412,0.002008511,0.020528077,0.000916986,0.004306398,0.373271947,0.000207554,0.621297115
453,Land,State,TLS,TLS,Timor-Leste,Timor-Leste,15374313932,1067615.921,14941.1163,0.581601406,0.135161791,0.283236804,0.24899075,0.46460073,0.28640852,0.351323187,0.035849987,0.524060379,0.070053916,0.018712531
454,EEZ,200NM,TON,TON,Not Applicable,Not Applicable,7.62908E+11,4688041.445,665816.4679,0.898938254,0.008877744,0.092184002,0.964631871,0.000459453,0.034908676,0.000311037,7.34699438422566e-06,0.933595354,8.16091453963741e-05,0.066004653
455,Land,State,TON,TON,Tonga,Tonga,864442264.4,909034.8608,655.7723828,0.241078355,0.071745104,0.68717654,0.309184635,0.068811841,0.622003524,0.026782229,0.028448464,0.781068957,0.068811841,0.094888509
456,EEZ,200NM,TTO,TTO,Not Applicable,Not Applicable,79948132679,2046222.261,76634.68733,0.967915176,0.026448528,0.005636295,0.894003772,0.101786168,0.00421006,0.076161257,1.09480410564951e-05,0.921030016,0.000547926,0.002249853
457,Land,State,TTO,TTO,Trinidad and Tobago,Trinidad and Tobago,5367705952,705876.9604,5219.572141,0.013186529,0.013821467,0.972992003,0.637740304,0.056941799,0.305317897,0.001930474,0.001124957,0.318982539,0.051477781,0.626484249
458,EEZ,200NM,TUN,TUN,Not Applicable,Not Applicable,1.52865E+11,4198133.396,99862.07154,0.767218323,0.152661254,0.080120423,0.892210316,0.041372512,0.066417172,0.016187838,5.50439363976856e-05,0.842577287,NA,0.141179831
459,Land,State,TUN,TUN,Tunisia,Tunisia,2.26851E+11,4168123.528,155089.989,0.920691087,0.013889519,0.065419394,0.903329693,0.011101326,0.085568981,0.019503369,0.003011668,0.975334114,8.87442210163781e-06,0.002141975
460,EEZ,200NM,TUR,TUR,Not Applicable,Not Applicable,4.55728E+11,14320776.15,261887.6472,0.926022903,0.02810801,0.045869087,0.96852079,0.003874208,0.027605001,0.006413966,0.003121488,0.93986743,0.001685262,0.048911854
461,Land,State,TUR,TUR,Turkey,Turkey,1.29792E+12,13393076.55,780901.1563,0.778948507,0.084740596,0.136310897,0.77380781,0.100269328,0.125922863,0.055396921,0.00749921,0.86017904,0.026668605,0.050256224
462,EEZ,200NM,TUV,TUV,Not Applicable,Not Applicable,7.73348E+11,5780395.588,751974.5824,0.997046664,0.000530654,0.002422682,0.996586052,0.000819013,0.002594935,0.000819856,2.35365087463684e-05,0.998778252,1.91104533074742e-05,0.000359245
463,Land,State,TUV,TUV,Tuvalu,Tuvalu,42684802.9,248625.5417,33.86641732,0.02503072,NA,0.97496928,0.07494241,NA,0.92505759,NA,NA,0.95008831,NA,0.04991169
464,EEZ,Overlapping claim,TWN; JPN; CHN,TWN; JPN; CHN,Not Applicable,Not Applicable,92557621181,1207174.913,73646.07803,0.787607524,0.000125441,0.212267035,0.997731147,0.001420133,0.000848721,0.000990606,NA,0.787496875,0.00039829,0.211114229
465,EEZ,200NM,TZA,TZA,Not Applicable,Not Applicable,2.47223E+11,5407422.28,241707.7104,0.939254949,0.027378936,0.033366115,0.958740963,0.006354299,0.034904738,0.002869059,0.001492378,0.972955912,0.000327577,0.022355073
466,Land,State,TZA,TZA,United Republic of Tanzania,United Republic of Tanzania,9.60061E+11,7979304.817,940450.0742,0.481494532,0.244775968,0.2737295,0.719987727,0.051200241,0.228812032,0.026766611,0.001627735,0.69516721,0.011178637,0.265259806
467,Land,State,UGA,UGA,Uganda,Uganda,2.43329E+11,2804445.66,241508.2835,0.509954177,0.305628037,0.184417786,0.861083035,0.05336731,0.085549655,0.015688984,0.000297155,0.591954139,0.025241879,0.366817842
468,EEZ,Overlapping claim,UKR,UKR,Not Applicable,Not Applicable,2.72209E+11,8893368.872,136013.9101,0.917904148,4.30798046526685e-06,0.082091544,0.923970255,0.000990399,0.075039345,0.003397142,NA,0.987139608,NA,0.009463249
469,Land,State,UKR,UKR,Ukraine,Ukraine,1.39504E+12,15358361.2,599736.5723,0.940728754,0.001561296,0.05770995,0.918291769,0.048840073,0.032868158,0.050716822,5.09766653391027e-05,0.920652335,0.00030003,0.028279836
470,EEZ,200NM,URY,URY,Not Applicable,Not Applicable,1.85572E+11,4389806.381,121804.339,0.987642425,0.000752925,0.01160465,0.985681328,0.002516043,0.011802629,0.003469484,NA,0.994808024,0.000214106,0.001508386
471,Land,State,URY,URY,Uruguay,Uruguay,2.51805E+11,3319663.816,177417.7511,0.7186355,NA,0.2813645,0.80392601,0.056060833,0.140013157,0.004011342,NA,0.852245728,0.054441078,0.089301852
472,EEZ,Joint regime,URY; ARG,URY; ARG,Not Applicable,Not Applicable,63846292589,1015087.36,41439.53543,0.999649281,6.68034734775649e-05,0.000283916,0.999716091,NA,0.000283909,NA,3.34052442264853e-05,0.999899784,NA,6.68104855964377e-05
473,EEZ,200NM,ASM,USA,Not Applicable,Not Applicable,4.3363E+11,3350470.347,405567.891,0.944709857,0.000400663,0.05488948,0.941365676,0.000209432,0.058424893,0.011561927,2.07002453557071e-06,0.980201889,1.63677522627009e-05,0.008217746
474,Land,Non-Self Governing Territory,ASM,USA,American Samoa,American Samoa (USA),223475361.3,200855.0292,196.5084811,0.223575019,0.012657669,0.763767312,0.295290182,0.016877095,0.687832723,0.042184813,NA,0.835476664,0.008438547,0.113899976
475,EEZ,200NM,GUM,USA,Not Applicable,Not Applicable,2.20602E+11,2222350.049,208171.7342,0.995768793,0.000736556,0.003494651,0.994916361,0.001560962,0.003522677,0.001200515,3.99736248879875e-06,0.998431395,1.60094244024514e-05,0.000348083
476,Land,Non-Self Governing Territory,GUM,USA,Guam,Guam (USA),584983374.3,192576.9642,561.5893664,0.739304028,NA,0.260695972,0.611863876,0.115589194,0.27254693,0.145217341,NA,0.829599867,0.007405604,0.017777188
477,EEZ,200NM,MNP,USA,Not Applicable,Not Applicable,8.53699E+11,3971476.786,762866.9908,0.956060277,0.000835504,0.043104219,0.955321739,0.001835935,0.042842325,0.001556504,1.07431854904198e-06,0.99762338,1.0761770350811e-06,0.000817966
