objectid,type,pol_type,iso_ter,iso_sov,romnam,maplabel,Shape__Area,Shape__Length,total_country_area_km2,2025_Unclassified,2025_Potential,2025_Likely,2018_Unclassified,2018_Potential,2018_Likely,ch_Removal,ch_Downgrade,ch_NoChange,ch_Upgrade,ch_Addition
488,EEZ,Joint regime,USA; RUS,USA; RUS,Not Applicable,Not Applicable,38270180018,1753992.129,8481.035123,8479.305425,NA,1.729698322,8481.035123,NA,NA,NA,NA,8479.305425,NA,1.729698322
489,Land,State,UZB,UZB,Uzbekistan,Uzbekistan,8.06188E+11,8602611.864,447702.2018,380276.5613,56.52240662,67369.1181,420025.4232,1816.736597,25860.04204,3269.725313,NA,399713.4507,1700.438639,43018.58717
490,Land,State,VAT,VAT,Holy See,Holy See,951569.9379,4473.47259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,EEZ,200NM,VCT,VCT,Not Applicable,Not Applicable,38457093652,1140015.03,36402.30323,31930.15074,4246.077414,226.0750748,28696.32054,7462.419966,243.5627306,3341.325624,5.839863992,32943.47498,4.167352236,107.4954165
492,Land,State,VCT,VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,459325026.8,314578.5483,436.4620367,106.6313748,41.64664248,288.1840195,85.78848451,109.9530722,240.72048,70.81428444,3.334096292,291.522357,20.81990475,49.97139419
493,EEZ,200NM,VEN,VEN,Not Applicable,Not Applicable,5.00483E+11,16170913.14,472553.0572,412966.2387,10974.18823,48612.63026,400435.5555,24112.69167,48004.81009,14087.55184,13.43850103,456329.3577,565.8406071,1556.868565
494,Land,State,VEN,VEN,Venezuela,Venezuela,9.32892E+11,17033606.22,910735.6609,381591.1237,34498.3598,494646.1774,298454.8885,268834.2231,343446.5493,150819.7984,926.8493934,593523.3906,97782.05929,67683.56321
495,EEZ,Overlapping claim,VEN; ABW; DOM,VEN; NLD; DOM,Not Applicable,Not Applicable,1205195701,353942.5767,1081.079884,1081.079884,NA,NA,1081.079884,NA,NA,NA,NA,1081.079884,NA,NA
496,EEZ,200NM,VNM,VNM,Not Applicable,Not Applicable,7.91165E+11,19791459.11,750970.0771,736926.0508,9243.373588,4800.652655,746453.8258,408.06645,4108.184824,1222.561503,116.9443796,738669.9851,210.2495858,10750.33647
497,Land,State,VNM,VNM,Viet Nam,Viet Nam,3.60608E+11,20681921.33,326822.8302,149682.516,22018.32316,155121.9909,202600.1284,76350.80279,47871.89897,29874.50417,1205.931003,173439.2173,39511.06118,82792.11651
498,EEZ,200NM,VUT,VUT,Not Applicable,Not Applicable,6.83776E+11,6553290.836,623786.5436,602050.03,14386.85003,7349.663535,619724.0423,187.9664203,3874.534881,565.0776666,92.1333427,604885.316,4.926658504,18239.08993
499,Land,State,VUT,VUT,Vanuatu,Vanuatu,13465216744,3180302.718,12265.76581,2292.223103,289.6884967,9683.854212,5297.078051,1292.533307,5676.154453,738.9502648,78.47115566,6690.312936,1014.226241,3743.805213
500,EEZ,200NM,WSM,WSM,Not Applicable,Not Applicable,1.38643E+11,2055690.604,130591.6068,122002.1369,139.6742519,8449.795604,128917.1776,63.18333605,1611.245815,24.12649603,8.314520436,123600.8789,19.11967667,6939.167201
501,Land,State,WSM,WSM,Samoa,Samoa,3042526593,463154.8033,2841.826996,70.55661505,184.390991,2586.87939,1271.245343,NA,1570.581653,27.38865615,15.78105718,1570.579899,NA,1228.077384
502,Land,Sovereignty unsettled,xAB,xAB,Abyei,Abyei,10962177047,413232.8522,10602.81376,10599.43964,3.374122428,NA,10491.47708,111.3366733,NA,107.9625509,NA,10494.85121,NA,NA
503,Land,Sovereignty unsettled,xAC,xAC,Aksai Chin,Not Applicable,45695745426,1329070.912,30552.06731,29742.43898,NA,809.6283242,30243.21952,5.708448666,303.1393363,13.44306576,NA,30018.69219,5.708448666,514.223605
504,Land,Sovereignty unsettled,xJK,xJK,Jammu and Kashmir,Jammu and Kashmir *,2.77136E+11,3403517.475,187575.0549,161653.5624,16534.11985,9387.372633,174624.2785,2753.558798,10197.21755,1102.113295,3606.850408,166190.595,2602.666723,14072.82943
505,Land,Sovereignty unsettled,xPI,xPI,Paracel Islands,Not Applicable,21542230.06,162039.4038,12.3154199,1.643351517,NA,10.67206838,0.821116722,NA,11.49430317,0.822234795,NA,11.4931851,NA,NA
506,Land,Sovereignty unsettled,xSI,xSI,Spratly Islands,Not Applicable,1955673.037,19166.62858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,EEZ,200NM,YEM,YEM,Not Applicable,Not Applicable,5.55957E+11,7230199.189,524478.5175,514152.4736,1547.21715,8778.826673,511449.7242,4894.737458,8134.055817,3700.554693,53.39659311,519618.6986,108.0623078,997.8052413
508,EEZ,200NM,YEM,YEM,Yemen,Yemen,2858593238,375061.8744,2649.386597,1125.719129,NA,1523.667468,1120.772381,NA,1528.614215,50.93642199,NA,2552.4605,NA,45.98967487
509,Land,State,YEM,YEM,Yemen,Yemen,4.9211E+11,5180592.868,452346.6771,410396.8971,24802.49815,17147.28182,435595.0418,6008.991974,10742.64328,1325.162442,919.7947187,418029.1771,5549.235627,26523.30716
510,EEZ,200NM,ZAF,ZAF,Not Applicable,Not Applicable,2.56826E+12,13696402.9,1546301.223,930773.9856,605642.4763,9884.760777,1534584.369,9811.259065,1905.59465,1052.93719,113.9296555,939768.6347,502.4006304,604863.3205
511,Land,State,ZAF,ZAF,South Africa,South Africa,1.60625E+12,11228497.96,1220089.24,743972.7326,73092.9354,403023.5716,1052927.871,43082.39464,124078.974,9816.208671,301.1259718,866916.8124,24283.74561,318771.347
512,Land,State,ZMB,ZMB,Zambia,Zambia,7.99611E+11,6084571.984,750587.0375,599449.5346,27217.5409,123919.962,596545.0267,51255.92627,102786.0845,33342.60809,86.86008451,678869.1865,7850.282573,30438.10023
513,Land,State,ZWE,ZWE,Zimbabwe,Zimbabwe,4.39708E+11,3225439.547,390693.7167,342745.134,6653.066233,41295.51643,311331.4189,40309.97763,39052.32009,36586.19917,51.69505628,347878.6594,1004.678961,5172.484113
